Match_ID,Match_Date,Venue,CityTown,StateProvince,Country
1912,12.07.2014,Madison Square Garden,New York City,New York,USA
1911,11.07.2014,Ryogoku Kokugikan,Tokyo,Japan,Japan
1910,10.07.2014,Ryogoku Kokugikan,Tokyo,Japan,Japan
1909,07.07.2014,Centre Bell,Montreal,Quebec,Canada
1908,06.07.2014,Ricoh Coliseum,Toronto,Ontario,Canada
1907,30.06.2014,XL Center,Hartford,Connecticut,USA
1906,29.06.2014,TD Garden,Boston,Massachusetts,USA
1905,28.06.2014,Cross Insurance Center,Bangor,Maine,USA
1904,23.06.2014,Verizon Center,Washington,District Of Columbia,USA
1903,22.06.2014,Wells Fargo Center,Philadelphia,Pennsylvania,USA
1902,21.06.2014,Nassau Veterans Memorial Coliseum,Uniondale,New York,USA
1901,20.06.2014,Dunkin' Donuts Center,Providence,Rhode Island,USA
1900,17.06.2014,Nationwide Arena,Columbus,Ohio,USA
1899,16.06.2014,Quicken Loans Arena,Cleveland,Ohio,USA
1898,09.06.2014,Target Center,Minneapolis,Minnesota,USA
1897,08.06.2014,Mayo Civic Center,Rochester,Minnesota,USA
1896,07.06.2014,Alliant Energy Center,Madison,Wisconsin,USA
1895,06.06.2014,Joe Louis Arena,Detroit,Michigan,USA
1894,02.06.2014,Bankers Life Fieldhouse,Indianapolis,Indiana,USA
1893,01.06.2014,Allstate Arena,Rosemont,Illinois,USA
1892,31.05.2014,Prairie Capital Convention Center,Springfield,Illinois,USA
1891,26.05.2014,Thompson-Boling Arena At Food City Center,Knoxville,Tennessee,USA
1890,24.05.2014,O2 World Berlin,Berlin,Germany,Germany
1889,23.05.2014,König-Pilsener-ARENA,Oberhausen,Nordrhein-Westfalen,Germany
1888,22.05.2014,The O2,Dublin,Ireland,Ireland
1887,21.05.2014,Odyssey Arena,Belfast,Ireland,Ireland
1886,20.05.2014,The O2,London,England,England
1885,19.05.2014,The O2,London,England,England
1884,18.05.2014,NIA Arena,Birmingham,West Midlands,England
1883,17.05.2014,Olympiahalle Innsbruck,Innsbruck,Tirol,Austria
1882,16.05.2014,Palaolimpico,Turin,Italy,Italy
1881,15.05.2014,Palalottomatica,Rome,Italy,Italy
1880,13.05.2014,Greensboro Coliseum,Greensboro,North Carolina,USA
1879,13.05.2014,Greensboro Coliseum,Greensboro,North Carolina,USA
1878,12.05.2014,Bon Secours Wellness Arena,Greenville,South Carolina,USA
1877,06.05.2014,First Niagara Center,Buffalo,New York,USA
1876,05.05.2014,Times Union Center,Albany,New York,USA
1875,04.05.2014,Izod Center,East Rutherford,New Jersey,USA
1874,03.05.2014,War Memorial Arena At The Oncenter,Syracuse,New York,USA
1873,02.05.2014,Blue Cross Arena,Rochester,New York,USA
1872,27.04.2014,The Ford Center,Evansville,Indiana,USA
1871,26.04.2014,Freedom Hall,Louisville,Kentucky,USA
1870,21.04.2014,Baltimore Arena,Baltimore,Maryland,USA
1869,19.04.2014,The Green Halls,Riyadh,Saudi Arabia,Saudi Arabia
1868,18.04.2014,The Green Halls,Riyadh,Saudi Arabia,Saudi Arabia
1867,17.04.2014,The Green Halls,Riyadh,Saudi Arabia,Saudi Arabia
1866,14.04.2014,BJCC Arena,Birmingham,Alabama,USA
1865,13.04.2014,McKenzie Arena,Chattanooga,Tennessee,USA
1864,12.04.2014,State Farm Arena,Hidalgo,Texas,USA
1863,07.04.2014,Smoothie King Center,New Orleans,Louisiana,USA
1862,06.04.2014,Mercedes-Benz Superdome,New Orleans,Louisiana,USA
1861,30.03.2014,Norfolk Scope,Norfolk,Virginia,USA
1860,28.03.2014,PNC Arena,Raleigh,North Carolina,USA
1859,25.03.2014,TD Garden,Boston,Massachusetts,USA
1858,24.03.2014,Barclays Center,New York City,New York,USA
1857,23.03.2014,Sun National Bank Center,Trenton,New Jersey,USA
1856,22.03.2014,Nassau Veterans Memorial Coliseum,Uniondale,New York,USA
1855,21.03.2014,Webster Bank Arena,Bridgeport,Connecticut,USA
1854,18.03.2014,Toyota Center,Houston,Texas,USA
1853,16.03.2014,American Airlines Center,Dallas,Texas,USA
1852,15.03.2014,Frank Erwin Center,Austin,Texas,USA
1851,14.03.2014,Extraco Events Center,Waco,Texas,USA
1850,10.03.2014,FedExForum,Memphis,Tennessee,USA
1849,09.03.2014,ASU Convocation Center,Jonesboro,Arkansas,USA
1848,08.03.2014,Madison Square Garden,New York City,New York,USA
1847,02.03.2014,I Wireless Center,Moline,Illinois,USA
1846,01.03.2014,Jacksonville Veterans Memorial Arena,Jacksonville,Florida,USA
1845,28.02.2014,North Charleston Coliseum,North Charleston,South Carolina,USA
1844,23.02.2014,Target Center,Minneapolis,Minnesota,USA
1843,17.02.2014,Pepsi Center,Denver,Colorado,USA
1842,16.02.2014,Thomas & Mack Center,Las Vegas,Nevada,USA
1841,15.02.2014,US Airways Center,Phoenix,Arizona,USA
1840,10.02.2014,Staples Center,Los Angeles,California,USA
1839,10.02.2014,Staples Center,Los Angeles,California,USA
1838,09.02.2014,Save Mart Center At Fresno State,Fresno,California,USA
1837,08.02.2014,SAP Center At San Jose,San Jose,California,USA
1836,07.02.2014,Oracle Arena,Oakland,California,USA
1835,01.02.2014,Amway Center,Orlando,Florida,USA
1834,31.01.2014,AmericanAirlines Arena,Miami,Florida,USA
1833,27.01.2014,Quicken Loans Arena,Cleveland,Ohio,USA
1832,26.01.2014,CONSOL Energy Center,Pittsburgh,Pennsylvania,USA
1831,25.01.2014,Santander Arena,Reading,Pennsylvania,USA
1830,24.01.2014,Bryce Jordan Center,State College,Pennsylvania,USA
1829,19.01.2014,Nationwide Arena,Columbus,Ohio,USA
1828,18.01.2014,U.S. Bank Arena,Cincinnati,Ohio,USA
1827,17.01.2014,Scottrade Center,St. Louis,Missouri,USA
1826,13.01.2014,Dunkin' Donuts Center,Providence,Rhode Island,USA
1825,12.01.2014,Centre Bell,Montreal,Quebec,Canada
1824,11.01.2014,First Niagara Center,Buffalo,New York,USA
1823,10.01.2014,Mohegan Sun Arena At Casey Plaza,Wilkes-Barre,Pennsylvania,USA
1822,07.01.2014,Wells Fargo Center,Philadelphia,Pennsylvania,USA
1821,05.01.2014,Roanoke Civic Center,Roanoke,Virginia,USA
1820,04.01.2014,Greensboro Coliseum,Greensboro,North Carolina,USA
1819,03.01.2014,Crown Coliseum,Fayetteville,North Carolina,USA
1818,30.12.2013,Ricoh Coliseum,Toronto,Ontario,Canada
1817,29.12.2013,GIANT Center,Hershey,Pennsylvania,USA
1816,28.12.2013,Prudential Center,Newark,New Jersey,USA
1815,27.12.2013,XL Center,Hartford,Connecticut,USA
1814,26.12.2013,Madison Square Garden,New York City,New York,USA
1813,19.12.2013,American Bank Center,Corpus Christi,Texas,USA
1812,19.12.2013,American Bank Center,Corpus Christi,Texas,USA
1811,18.12.2013,AT&T Center,San Antonio,Texas,USA
1810,18.12.2013,AT&T Center,San Antonio,Texas,USA
1809,17.12.2013,Frank Erwin Center,Austin,Texas,USA
1808,15.12.2013,Toyota Center,Houston,Texas,USA
1807,11.12.2013,"Joint Base Lewis-McChord Field, Hangars 3 & 4",Fort Lewis,Washington,USA
1806,10.12.2013,Moda Center,Portland,Oregon,USA
1805,08.12.2013,Spokane Arena,Spokane,Washington,USA
1804,07.12.2013,Sleep Train Arena,Sacramento,California,USA
1803,06.12.2013,Stockton Arena,Stockton,California,USA
1802,25.11.2013,Nassau Veterans Memorial Coliseum,Uniondale,New York,USA
1801,24.11.2013,TD Garden,Boston,Massachusetts,USA
1800,19.11.2013,Philips Arena,Atlanta,Georgia,USA
1799,18.11.2013,Bridgestone Arena,Nashville,Tennessee,USA
1798,16.11.2013,Wiener Stadthalle Halle D,Wien,Österreich,Austria
1797,15.11.2013,The O2,London,England,England
1796,14.11.2013,Leeds Arena,Leeds,West Yorkshire,England
1795,13.11.2013,Capital FM Arena,Nottingham,Nottinghamshire,England
1794,12.11.2013,Phones 4u Arena,Manchester,England,England
1793,11.11.2013,Phones 4u Arena,Manchester,England,England
1792,10.11.2013,Braehead Arena,Glasgow,Scotland,Scotland
1791,09.11.2013,Olympiahalle,Munich,Bayern,Germany
1790,08.11.2013,Forest National,Brüssel,Belgium,Belgium
1789,07.11.2013,The O2,Dublin,Ireland,Ireland
1788,05.11.2013,Time Warner Cable Arena,Charlotte,North Carolina,USA
1787,05.11.2013,Time Warner Cable Arena,Charlotte,North Carolina,USA
1786,04.11.2013,Bon Secours Wellness Arena,Greenville,South Carolina,USA
1785,29.10.2013,Tampa Bay Times Forum,Tampa,Florida,USA
1784,28.10.2013,Amway Center,Orlando,Florida,USA
1783,27.10.2013,AmericanAirlines Arena,Miami,Florida,USA
1782,18.08.2013,Staples Center,Los Angeles,California,USA
1781,05.08.2013,Resch Center,Green Bay,Wisconsin,USA
1780,02.08.2013,Oriental Sports Center,Shanghai,China,China
1779,30.07.2013,Perth Arena,Perth,Western Australia,Australia
1778,29.07.2013,Adelaide Entertainment Centre,Adelaide,South Australia,Australia
1777,28.07.2013,Brisbane Entertainment Centre,Boondall,Queensland,Australia
1776,27.07.2013,Allphones Arena,Sydney,New South Wales,Australia
1775,26.07.2013,Rod Laver Arena,Melbourne,Victoria,Australia
1774,26.07.2013,Rod Laver Arena,Melbourne,Victoria,Australia
1773,23.07.2013,Laredo Energy Arena,Laredo,Texas,USA
1772,22.07.2013,Frank Erwin Center,Austin,Texas,USA
1771,15.07.2013,Barclays Center,New York City,New York,USA
1770,14.07.2013,Wells Fargo Center,Philadelphia,Pennsylvania,USA
1769,13.07.2013,Sun National Bank Center,Trenton,New Jersey,USA
1768,08.07.2013,1st Mariner Arena,Baltimore,Maryland,USA
1767,06.07.2013,Linco Stadium,Taipeh,Taipeh,Taiwan
1766,05.07.2013,Ryogoku Kokugikan,Tokyo,Japan,Japan
1765,04.07.2013,Ryogoku Kokugikan,Tokyo,Japan,Japan
1764,01.07.2013,Tyson Events Center,Sioux City,Iowa,USA
1763,01.07.2013,Tyson Events Center,Sioux City,Iowa,USA
1762,23.06.2013,Savannah Civic Center,Savannah,Georgia,USA
1761,22.06.2013,Leon County Civic Center,Tallahassee,Florida,USA
1760,21.06.2013,Mobile Civic Center,Mobile,Alabama,USA
1759,17.06.2013,Van Andel Arena,Grand Rapids,Michigan,USA
1758,16.06.2013,Allstate Arena,Rosemont,Illinois,USA
1757,15.06.2013,US Cellular Coliseum,Bloomington,Illinois,USA
1756,14.06.2013,Hulman Center,Terre Haute,Indiana,USA
1755,10.06.2013,Richmond Coliseum,Richmond,Virginia,USA
1754,09.06.2013,Jacksonville Veterans Memorial Arena,Jacksonville,Florida,USA
1753,08.06.2013,Lakeland Center,Lakeland,Florida,USA
1752,07.06.2013,BB&T Center,Sunrise,Florida,USA
1751,03.06.2013,XL Center,Hartford,Connecticut,USA
1750,02.06.2013,Augusta Civic Center,Augusta,Maine,USA
1749,01.06.2013,Verizon Wireless Arena,Manchester,New Hampshire,USA
1748,31.05.2013,Glens Falls Civic Center,Glens Falls,New York,USA
1747,27.05.2013,Scotiabank Saddledome,Calgary,Alberta,Canada
1746,20.05.2013,Sprint Center,Kansas City,Missouri,USA
1745,19.05.2013,Scottrade Center,St. Louis,Missouri,USA
1744,18.05.2013,Ford Center,Evansville,Indiana,USA
1743,17.05.2013,E.A. Diddle Arena At Western Kentucky University,Bowling Green,Kentucky,USA
1742,13.05.2013,BOK Center,Tulsa,Oklahoma,USA
1741,13.05.2013,BOK Center,Tulsa,Oklahoma,USA
1740,12.05.2013,Fort Worth Convention Center,Fort Worth,Texas,USA
1739,11.05.2013,Ford Arena,Beaumont,Texas,USA
1738,10.05.2013,Hirsch Memorial Coliseum,Shreveport,Louisiana,USA
1737,05.05.2013,Charleston Civic Center,Charleston,West Virginia,USA
1736,04.05.2013,WesBanco Arena,Wheeling,West Virginia,USA
1735,03.05.2013,Covelli Centre,Youngstown,Ohio,USA
1734,29.04.2013,Nationwide Arena,Columbus,Ohio,USA
1733,27.04.2013,Atlas Arena,Lodz,Poland,Poland
1732,26.04.2013,Luzhniki Small Sports Arena,Moscow,Russia,Russia
1731,25.04.2013,Ice Palace,St. Petersburg,Russia,Russia
1730,24.04.2013,Country Hall Liège,Lüttich,Belgium,Belgium
1729,23.04.2013,Capital FM Arena,Nottingham,Nottinghamshire,England
1728,21.04.2013,Geneva Arena,Genf,Switzerland,Switzerland
1727,20.04.2013,Palais Omnisports de Paris-Bercy,Paris,France,France
1726,19.04.2013,The O2,Dublin,Ireland,Ireland
1725,18.04.2013,Odyssey Arena,Belfast,Ireland,Ireland
1724,17.04.2013,Ahoy Rotterdam,Rotterdam,Südholland,Netherlands
1723,15.04.2013,BI-LO Center,Greenville,South Carolina,USA
1722,09.04.2013,TD Garden,Boston,Massachusetts,USA
1721,08.04.2013,Izod Center,East Rutherford,New Jersey,USA
1720,07.04.2013,MetLife Stadium,East Rutherford,New Jersey,USA
1719,31.03.2013,Westchester County Center,White Plains,New York,USA
1718,30.03.2013,Boardwalk Hall,Atlantic City,New Jersey,USA
1717,29.03.2013,MassMutual Center,Springfield,Massachusetts,USA
1716,24.03.2013,Wicomico Youth & Civic Center,Salisbury,Maryland,USA
1715,23.03.2013,Patriot Center,Fairfax,Virginia,USA
1714,22.03.2013,John Paul Jones Arena,Charlottesville,Virginia,USA
1713,18.03.2013,Consol Energy Center,Pittsburgh,Pennsylvania,USA
1712,18.03.2013,Consol Energy Center,Pittsburgh,Pennsylvania,USA
1711,17.03.2013,Broome County Veterans Arena,Binghamton,New York,USA
1710,16.03.2013,Dunkin' Donuts Center,Providence,Rhode Island,USA
1709,15.03.2013,Webster Bank Arena,Bridgeport,Connecticut,USA
1708,11.03.2013,Bankers Life Fieldhouse,Indianapolis,Indiana,USA
1707,10.03.2013,Budweiser Events Center,Loveland,Colorado,USA
1706,09.03.2013,1stBank Center,Broomfield,Colorado,USA
1705,08.03.2013,World Arena,Colorado Springs,Colorado,USA
1704,04.03.2013,First Niagara Center,Buffalo,New York,USA
1703,03.03.2013,War Memorial Arena At The Oncenter,Syracuse,New York,USA
1702,02.03.2013,K-Rock Centre,Kingston,Ontario,Canada
1701,01.03.2013,Ricoh Coliseum,Toronto,Ontario,Canada
1700,25.02.2013,American Airlines Center,Dallas,Texas,USA
1699,23.02.2013,Ülker Sports Arena,Istanbul,Turkey,Turkey
1698,22.02.2013,Khalifa International Tennis & Squash Complex,Doha,Qatar,Qatar
1697,21.02.2013,Khalifa International Tennis & Squash Complex,Doha,Qatar,Qatar
1696,17.02.2013,New Orleans Arena,New Orleans,Louisiana,USA
1695,11.02.2013,Bridgestone Arena,Nashville,Tennessee,USA
1694,11.02.2013,Bridgestone Arena,Nashville,Tennessee,USA
1693,04.02.2013,Philips Arena,Atlanta,Georgia,USA
1692,03.02.2013,BJCC Arena,Birmingham,Alabama,USA
1691,02.02.2013,Garrett Coliseum,Montgomery,Alabama,USA
1690,01.02.2013,UTC McKenzie Arena,Chattanooga,Tennessee,USA
1689,28.01.2013,Thomas & Mack Center,Las Vegas,Nevada,USA
1688,27.01.2013,US Airways Center,Phoenix,Arizona,USA
1687,21.01.2013,HP Pavilion At San Jose,San Jose,California,USA
1686,20.01.2013,Save Mart Center At Fresno State,Fresno,California,USA
1685,19.01.2013,Citizens Business Bank Arena,Ontario,California,USA
1684,18.01.2013,Staples Center,Los Angeles,California,USA
1683,14.01.2013,Toyota Center,Houston,Texas,USA
1682,13.01.2013,American Bank Center,Corpus Christi,Texas,USA
1681,12.01.2013,Laredo Energy Arena,Laredo,Texas,USA
1680,11.01.2013,Frank Erwin Center,Austin,Texas,USA
1679,07.01.2013,Tampa Bay Times Forum,Tampa,Florida,USA
1678,06.01.2013,Leon County Civic Center,Tallahassee,Florida,USA
1677,05.01.2013,Columbus Civic Center,Columbus,Georgia,USA
1676,04.01.2013,Pensacola Civic Center,Pensacola,Florida,USA
1675,30.12.2012,PNC Arena,Raleigh,North Carolina,USA
1674,29.12.2012,Verizon Center,Washington,District Of Columbia,USA
1673,29.12.2012,Verizon Center,Washington,District Of Columbia,USA
1672,28.12.2012,Nassau Veterans Memorial Coliseum,Uniondale,New York,USA
1671,27.12.2012,Madison Square Garden,New York City,New York,USA
1670,26.12.2012,Joe Louis Arena,Detroit,Michigan,USA
1669,18.12.2012,Consol Energy Center,Pittsburgh,Pennsylvania,USA
1668,18.12.2012,Consol Energy Center,Pittsburgh,Pennsylvania,USA
1667,17.12.2012,Wells Fargo Center,Philadelphia,Pennsylvania,USA
1666,17.12.2012,Wells Fargo Center,Philadelphia,Pennsylvania,USA
1665,16.12.2012,Barclays Center,New York City,New York,USA
1664,15.12.2012,Mohegan Sun Arena At Casey Plaza,Wilkes-Barre,Pennsylvania,USA
1663,10.12.2012,Prudential Center,Newark,New Jersey,USA
1662,09.12.2012,Norfolk Scope,Norfolk,Virginia,USA
1661,03.12.2012,Greensboro Coliseum,Greensboro,North Carolina,USA
1660,02.12.2012,Florence Civic Center,Florence,South Carolina,USA
1659,01.12.2012,Roanoke Civic Center,Roanoke,Virginia,USA
1658,30.11.2012,U.S. Cellular Center Asheville,Asheville,North Carolina,USA
1657,27.11.2012,CenturyLink Center,Bossier City,Louisiana,USA
1656,27.11.2012,CenturyLink Center,Bossier City,Louisiana,USA
1655,26.11.2012,Cajundome,Lafayette,Louisiana,USA
1654,20.11.2012,Van Andel Arena,Grand Rapids,Michigan,USA
1653,18.11.2012,Bankers Life Fieldhouse,Indianapolis,Indiana,USA
1652,12.11.2012,Nationwide Arena,Columbus,Ohio,USA
1651,10.11.2012,Butlins Arena,Minehead,Somerset,England
1650,09.11.2012,Motorpoint Arena Cardiff,Cardiff,Wales,Wales
1649,08.11.2012,The O2,Dublin,Ireland,Ireland
1648,07.11.2012,Odyssey Arena,Belfast,Ireland,Ireland
1647,06.11.2012,Braehead Arena,Glasgow,Scotland,UK
1646,05.11.2012,LG Arena,Birmingham,West Midlands,England
1645,04.11.2012,Capital FM Arena,Nottingham,Nottinghamshire,England
1644,03.11.2012,Manchester Arena,Manchester,England,England
1643,02.11.2012,Newcastle Metro Radio Arena,Newcastle Upon Tyne,Tyne And Wear,England
1642,01.11.2012,Zénith Nantes,Nantes,France,France
1641,31.10.2012,Zenith de Strasbourg,Straßburg,France,France
